"song_popularity","liveness","loudness","danceability","song_duration_ms","time_signature","audio_valence","energy","tempo","acousticness","speechiness","key","audio_mode","es_instrumental","valence_binned"
23,0.119,-5.555,0.543,236466,"1",0.458,0.646,109.987,0.474,0.0444,"2","1",0,"valence_media"
39,0.0533,-8.331,0.63,270773,"4",0.436,0.616,118.65,0.463,0.0243,"1","1",0,"valence_media"
35,0.373,-9.103,0.393,275440,"4",0.697,0.649,114.054,0.42,0.0541,"2","0",0,"valence_alta"
57,0.121,-4.883,0.746,238640,"4",0.629,0.829,148.117,0.0408,0.0594,"10","1",1,"valence_media"
73,0.362,-4.278,0.728,228706,"4",0.705,0.954,128.962,0.0251,0.0564,"7","1",0,"valence_alta"
15,0.179,-4.443,0.901,307660,"4",0.146,0.529,138.003,0.0519,0.0477,"2","1",0,"valence_baja"
66,0.119,-7.977,0.579,275200,"4",0.577,0.476,144.078,0.328,0.0438,"2","0",0,"valence_media"
79,0.131,-15.523,0.711,296800,"4",0.194,0.292,103.951,0.000292,0.037,"8","0",0,"valence_baja"
62,0.172,-3.98,0.236,239960,"4",0.403,0.971,159.001,0.000759,0.0987,"6","0",0,"valence_media"
70,0.0501,-9.944,0.749,185706,"4",0.939,0.484,167.084,0.13,0.0484,"5","0",1,"valence_alta"
4,0.0636,-2.712,0.534,207586,"4",0.527,0.95,140.071,0.012,0.161,"9","0",0,"valence_media"
58,0.128,-11.143,0.577,266793,"4",0.583,0.521,100.868,0.0574,0.0353,"9","1",0,"valence_media"
69,0.726,-3.456,0.553,256733,"4",0.246,0.759,86.131,0.0619,0.0541,"7","1",0,"valence_baja"
72,0.109,-7.583,0.691,182587,"4",0.548,0.44,130.076,0.892,0.0335,"6","0",0,"valence_media"
51,0.631,-10.84,0.292,127160,"4",0.163,0.321,75.959,0.945,0.0394,"11","1",1,"valence_baja"
61,0.606,-9.396,0.53,181839,"4",0.708,0.811,122.97,0.115,0.0997,"2","1",1,"valence_alta"
1,0.184,-14.194,0.912,310613,"4",0.927,0.395,82.007,0.834,0.0955,"4","0",1,"valence_alta"
36,0.0968,-9.095,0.616,104000,"4",0.43,0.571,74.963,0.488,0.0429,"1","1",0,"valence_media"
53,0.158,-8.87,0.248,200875,"3",0.154,0.318,177.253,0.696,0.0358,"4","1",0,"valence_baja"
61,0.0978,-4.722,0.577,354102,"4",0.967,0.883,135.899,0.00287,0.0274,"11","1",0,"valence_alta"
70,0.107,-3.209,0.704,260120,"4",0.0858,0.664,126.02,0.141,0.0468,"9","0",0,"valence_baja"
56,0.0639,-5.692,0.633,238840,"4",0.557,0.705,86.404,0.0211,0.24,"7","1",0,"valence_media"
23,0.121,-4.404,0.604,197266,"4",0.633,0.788,67.427,0.0251,0.0353,"0","1",0,"valence_media"
87,0.114,-8.28,0.88,172800,"4",0.333,0.517,100.007,0.149,0.458,"9","1",0,"valence_media"
84,0.143,-5.025,0.836,210090,"4",0.544,0.622,102.04,0.253,0.0622,"11","0",0,"valence_media"
67,0.0864,-4.012,0.771,206520,"4",0.88,0.94,149.934,0.00166,0.141,"1","0",0,"valence_alta"
49,0.322,-5.361,0.564,207760,"4",0.492,0.896,88.034,0.352,0.0566,"7","1",0,"valence_media"
45,0.0627,-6.875,0.847,231729,"3",0.559,0.577,122.925,0.212,0.149,"9","1",0,"valence_media"
24,0.668,-5.246,0.673,183200,"4",0.585,0.772,90.356,0.0223,0.0427,"1","0",0,"valence_media"
2,0.131,-6.445,0.742,256693,"3",0.742,0.945,144.983,0.0133,0.0428,"8","1",1,"valence_alta"
45,0.0695,-7.381,0.684,198106,"4",0.524,0.617,89.013,0.00225,0.0672,"0","1",0,"valence_media"
51,0.133,-4.22,0.573,308893,"4",0.526,0.828,91.324,0.571,0.0286,"11","1",0,"valence_media"
39,0.141,-8.383,0.553,291733,"4",0.443,0.638,96.092,0.658,0.031,"9","1",0,"valence_media"
61,0.142,-7.736,0.604,232906,"4",0.361,0.261,132.285,0.537,0.172,"0","1",0,"valence_media"
69,0.227,-4.029,0.708,161013,"4",0.545,0.945,127.96,0.00104,0.234,"5","0",0,"valence_media"
63,0.19,-26.821,0,218692,"4",0.0396,0.00163,101.942,0.99,0.0436,"0","1",1,"valence_baja"
35,0.0952,-3.409,0.358,159462,"4",0.469,0.965,86.573,0.000462,0.0401,"3","0",0,"valence_media"
54,0.0856,-5.912,0.433,197853,"4",0.127,0.575,139.983,0.109,0.119,"9","0",0,"valence_baja"
73,0.119,-10.947,0.652,277173,"4",0.134,0.213,92.02,0.492,0.0457,"7","1",0,"valence_baja"
51,0.0883,-6.054,0.757,187853,"4",0.739,0.701,120.005,0.035,0.0309,"6","1",0,"valence_alta"
38,0.184,-4.899,0.675,149546,"4",0.742,0.854,132.975,0.00122,0.122,"7","1",0,"valence_alta"
89,0.192,-5.327,0.757,194732,"4",0.914,0.69,92,0.0716,0.0475,"1","0",0,"valence_alta"
66,0.0606,-12.846,0.482,209520,"4",0.774,0.468,125.619,0.00853,0.0486,"0","0",0,"valence_alta"
55,0.349,-7.165,0.625,235373,"4",0.321,0.721,103.553,0.164,0.196,"4","0",0,"valence_baja"
27,0.14,-5.344,0.616,196383,"4",0.621,0.845,140.028,0.413,0.0404,"2","1",1,"valence_media"
43,0.152,-7.39,0.196,195093,"4",0.629,0.751,145.719,0.00252,0.0405,"9","1",1,"valence_media"
54,0.0929,-11.782,0.102,222466,"4",0.61,0.889,70.679,0.371,0.0304,"4","1",0,"valence_media"
25,0.189,-7.998,0.419,193041,"4",0.552,0.735,159.391,0.00187,0.0688,"0","1",0,"valence_media"
57,0.364,-11.025,0.728,188173,"4",0.5,0.368,168.604,0.383,0.0946,"7","1",0,"valence_media"
66,0.0554,-4.346,0.613,227097,"4",0.167,0.688,92.814,0.000829,0.0331,"11","1",0,"valence_baja"
50,0.0971,-5.76,0.545,199180,"4",0.548,0.828,144.992,0.048,0.283,"0","1",0,"valence_media"
44,0.314,-4.118,0.339,346844,"4",0.415,0.783,173.962,0.401,0.1,"0","0",1,"valence_media"
70,0.127,-5.069,0.703,245933,"4",0.29,0.571,147.01,0.182,0.0457,"0","1",0,"valence_baja"
42,0.0856,-6.4,0.506,205920,"4",0.454,0.588,79.686,0.152,0.0271,"10","0",0,"valence_media"
45,0.365,-10.836,0.612,123133,"4",0.905,0.333,131.855,0.708,0.03,"4","1",0,"valence_alta"
88,0.0501,-3.112,0.792,201526,"4",0.794,0.895,120.898,0.165,0.227,"1","1",0,"valence_alta"
90,0.163,-4.882,0.738,180897,"4",0.319,0.629,145.937,0.268,0.518,"6","0",0,"valence_baja"
49,0.0981,-29.692,0.643,255071,"3",0.278,0.0179,109.019,0.988,0.264,"4","1",1,"valence_baja"
79,0.0864,-7.394,0.6,179874,"4",0.17,0.304,61.579,0.367,0.0915,"1","0",0,"valence_baja"
61,0.267,-3.915,0.683,189056,"4",0.131,0.854,92.006,0.0948,0.196,"2","1",0,"valence_baja"
96,0.136,-9.127,0.931,179404,"4",0.605,0.387,125.978,0.00335,0.412,"1","1",0,"valence_media"
29,0.0983,-4.317,0.684,157637,"4",0.185,0.805,139.99,8.14e-06,0.0432,"4","1",0,"valence_baja"
61,0.911,-11.112,0.768,161946,"4",0.772,0.719,128.057,0.0168,0.1,"0","1",0,"valence_alta"
75,0.446,-5.735,0.483,323000,"4",0.793,0.786,126.748,0.128,0.0526,"7","1",0,"valence_alta"
63,0.114,-10.866,0.514,212300,"4",0.127,0.206,75.874,0.846,0.032,"5","0",0,"valence_baja"
60,0.0916,-3.907,0.571,207679,"4",0.782,0.945,105.03,0.00743,0.0529,"1","1",0,"valence_alta"
52,0.102,-8.71,0.544,262533,"4",0.354,0.333,134.638,0.634,0.146,"4","1",0,"valence_media"
35,0.108,-9.211,0.713,164762,"4",0.851,0.583,102.995,0.68,0.0252,"10","1",0,"valence_alta"
45,0.0985,-9.314,0.625,370640,"4",0.273,0.377,96.38,0.304,0.131,"5","1",0,"valence_baja"
19,0.14,-11.183,0.522,188160,"4",0.923,0.564,112.171,0.959,0.0523,"7","1",0,"valence_alta"
61,0.176,-8.159,0.669,152573,"4",0.0824,0.171,115.975,0.244,0.0779,"7","0",0,"valence_baja"
76,0.284,-6.025,0.583,199706,"4",0.636,0.662,143.744,0.00541,0.0799,"0","1",0,"valence_media"
75,0.234,-4.918,0.372,156600,"4",0.478,0.717,174.53,0.831,0.0381,"2","1",0,"valence_media"
95,0.101,-7.442,0.884,269657,"4",0.342,0.559,97.994,0.0236,0.12,"0","1",0,"valence_media"
66,0.17,-8.339,0.51,157424,"4",0.547,0.862,100.049,0.299,0.0405,"4","1",0,"valence_media"
70,0.13,-6.452,0.389,211851,"4",0.275,0.458,93.888,0.249,0.0344,"7","1",0,"valence_baja"
62,0.0917,-7.291,0.763,183994,"4",0.227,0.474,120.025,0.237,0.12,"0","1",0,"valence_baja"
45,0.0863,-11.621,0.96,157004,"4",0.657,0.596,126.042,0.00293,0.33,"6","1",0,"valence_media"
28,0.0795,-7.175,0.759,227240,"4",0.193,0.941,138.305,0.00895,0.058,"1","1",1,"valence_baja"
54,0.0783,-7.708,0.643,214746,"4",0.936,0.739,123.661,0.0518,0.037,"5","1",0,"valence_alta"
56,0.253,-4.618,0.642,180000,"4",0.565,0.885,159.893,0.0295,0.443,"7","0",0,"valence_media"
32,0.0871,-5.659,0.49,321040,"4",0.516,0.811,144.932,0.000515,0.0381,"9","1",1,"valence_media"
83,0.103,-6.062,0.936,161013,"4",0.299,0.495,139.951,0.14,0.194,"6","1",0,"valence_baja"
90,0.162,-4.296,0.733,152000,"4",0.832,0.943,167.875,0.13,0.395,"11","1",0,"valence_alta"
77,0.166,-6.32,0.854,214946,"4",0.818,0.71,106.894,0.0113,0.0719,"4","0",0,"valence_alta"
75,0.127,-10.551,0.6,252186,"4",0.576,0.333,136.048,0.57,0.373,"3","0",0,"valence_media"
71,0.131,-6.612,0.695,189786,"4",0.468,0.695,100.021,0.489,0.213,"1","1",0,"valence_media"
73,0.177,-3.069,0.524,161973,"4",0.644,0.913,179.629,0.106,0.05,"3","0",0,"valence_media"
58,0.0896,-5.174,0.457,201680,"4",0.704,0.941,154.038,0.000136,0.222,"6","1",0,"valence_alta"
0,0.303,-4.188,0.678,189173,"4",0.643,0.729,99.895,0.0658,0.0377,"8","1",0,"valence_media"
42,0.0775,-3.154,0.512,215173,"4",0.388,0.817,95.086,0.00354,0.142,"7","0",0,"valence_media"
32,0.102,-9.78,0.434,200066,"4",0.475,0.336,62.205,0.652,0.0382,"5","1",0,"valence_media"
40,0.221,-5.501,0.357,215466,"4",0.456,0.89,187.807,0.0691,0.0579,"6","1",0,"valence_media"
73,0.113,-5.271,0.517,230784,"4",0.448,0.776,96.002,0.0144,0.0362,"5","1",0,"valence_media"
33,0.0973,-3.424,0.779,207093,"4",0.624,0.86,103.946,0.374,0.0711,"4","1",0,"valence_media"
38,0.121,-5.367,0.666,220573,"4",0.544,0.75,75.087,0.571,0.0441,"9","1",0,"valence_media"
64,0.0907,-11.496,0.697,164194,"4",0.951,0.55,82.006,0.856,0.18,"2","1",0,"valence_alta"
82,0.0911,-5.808,0.666,257733,"3",0.331,0.518,122.996,0.82,0.0419,"7","1",0,"valence_media"
72,0.0774,-5.726,0.717,196600,"4",0.492,0.694,100.071,0.178,0.069,"6","1",0,"valence_media"
61,0.306,-8.431,0.672,228571,"1",0.317,0.576,139.163,0.582,0.663,"1","0",0,"valence_baja"
62,0.182,-5.755,0.504,231688,"4",0.416,0.652,156.395,0.000277,0.0374,"7","1",1,"valence_media"
49,0.43,-5.533,0.52,190466,"4",0.591,0.851,109.675,0.00264,0.0929,"9","1",0,"valence_media"
61,0.0515,-6.907,0.716,345560,"4",0.682,0.914,118.579,0.00542,0.0341,"7","0",0,"valence_alta"
72,0.205,-7.298,0.616,227080,"4",0.286,0.656,150.071,0.096,0.0432,"6","1",0,"valence_baja"
15,0.126,-9.119,0.746,64499,"4",0.574,0.491,89.493,0.22,0.149,"2","1",1,"valence_media"
86,0.203,-4.249,0.754,176133,"4",0.555,0.805,93.983,0.315,0.0381,"6","1",0,"valence_media"
6,0.228,-7.652,0.408,181894,"4",0.442,0.577,95.039,0.0605,0.0321,"4","1",0,"valence_media"
62,0.0878,-11.031,0.767,216753,"4",0.567,0.553,122.313,0.644,0.0279,"0","1",1,"valence_media"
78,0.0895,-14.08,0.391,199931,"3",0.205,0.104,124.001,0.979,0.0277,"1","0",1,"valence_baja"
57,0.125,-3.657,0.781,158617,"4",0.772,0.76,93.992,0.198,0.266,"2","1",0,"valence_alta"
66,0.137,-7.137,0.519,201866,"4",0.967,0.934,138.162,0.000312,0.0471,"2","1",0,"valence_alta"
27,0.149,-10.951,0.539,182413,"4",0.504,0.364,122.012,0.903,0.0868,"9","0",0,"valence_media"
43,0.209,-5.08,0.766,230240,"4",0.526,0.73,128.016,0.00131,0.0527,"4","1",0,"valence_media"
14,0.0906,-7.512,0.543,239280,"4",0.565,0.783,123.006,0.238,0.0329,"4","1",0,"valence_media"
68,0.113,-5.333,0.491,195501,"4",0.772,0.942,100.446,0.00193,0.132,"0","1",0,"valence_alta"
24,0.37,-4.393,0.494,241024,"4",0.947,0.829,110.011,0.175,0.301,"0","1",0,"valence_alta"
76,0.117,-4.661,0.265,288670,"4",0.131,0.827,82.032,0.0243,0.104,"7","1",0,"valence_baja"
74,0.102,-2.188,0.649,169482,"4",0.177,0.896,90.009,0.000319,0.056,"10","1",0,"valence_baja"
32,0.975,-3.133,0.524,211226,"4",0.46,0.965,80.818,0.259,0.0426,"4","1",0,"valence_media"
77,0.101,-4.07,0.663,259195,"4",0.776,0.92,99.935,0.00431,0.226,"11","0",0,"valence_alta"
64,0.134,-12.577,0.28,277160,"4",0.232,0.34,171.143,0.806,0.0293,"0","1",0,"valence_baja"
57,0.103,-10.373,0.736,224500,"4",0.195,0.696,117.999,0.00437,0.0431,"6","0",0,"valence_baja"
61,0.779,-4.5,0.529,235520,"4",0.669,0.989,142.29,0.00126,0.042,"2","1",0,"valence_alta"
27,0.101,-4.251,0.696,196571,"4",0.546,0.662,138.041,3.48e-05,0.179,"5","1",0,"valence_media"
47,0.246,-21.613,0.105,287718,"4",0.254,0.116,91.389,0.937,0.0355,"7","1",1,"valence_baja"
83,0.087,-6.518,0.777,161013,"4",0.603,0.495,139.951,0.0254,0.035,"1","1",0,"valence_media"
32,0.113,-8.407,0.669,201004,"4",0.339,0.61,91.017,0.303,0.0323,"3","0",0,"valence_media"
76,0.582,-4.254,0.687,205733,"4",0.594,0.793,107.045,0.0603,0.166,"1","1",0,"valence_media"
79,0.133,-5.608,0.628,202666,"4",0.732,0.698,89.976,0.0472,0.105,"1","0",0,"valence_alta"
33,0.13,-10.429,0.627,250533,"4",0.651,0.492,96.417,0.0808,0.0288,"4","0",0,"valence_media"
61,0.0893,-5.561,0.462,158250,"4",0.805,0.84,75.542,0.00906,0.0559,"0","1",0,"valence_alta"
44,0.0849,-8.92,0.283,239986,"4",0.436,0.549,84.879,0.587,0.0684,"10","1",0,"valence_media"
52,0.135,-7.016,0.573,173152,"4",0.0881,0.715,112.435,0.0175,0.0497,"6","0",0,"valence_baja"
64,0.0829,-7.413,0.847,299960,"4",0.787,0.511,92.335,0.486,0.0472,"3","0",0,"valence_alta"
69,0.0909,-3.837,0.756,181960,"4",0.16,0.764,132.073,0.0946,0.229,"2","1",0,"valence_baja"
77,0.0952,-14.884,0.547,187866,"4",0.169,0.257,130.076,0.907,0.0527,"0","1",1,"valence_baja"
56,0.309,-6.235,0.492,188057,"4",0.244,0.423,98.04,0.712,0.0406,"2","0",0,"valence_baja"
60,0.167,-8.658,0.625,188453,"4",0.585,0.471,105.529,0.118,0.0562,"6","0",0,"valence_media"
60,0.19,-13.357,0.364,331240,"4",0.0883,0.379,106.001,0.444,0.0313,"0","1",0,"valence_baja"
32,0.0464,-6.511,0.662,232120,"4",0.674,0.736,104.003,0.103,0.0374,"7","1",0,"valence_alta"
64,0.131,-14.734,0.517,183052,"4",0.392,0.245,121.075,0.748,0.0325,"7","1",1,"valence_media"
31,0.109,-6.842,0.672,229928,"4",0.787,0.914,100.007,0.177,0.0354,"11","1",0,"valence_alta"
61,0.0947,-24.706,0.401,142806,"4",0.135,0.0429,70.412,0.963,0.0473,"7","0",1,"valence_baja"
30,0.0992,-4.004,0.881,210853,"4",0.456,0.567,112.149,0.0451,0.209,"7","1",0,"valence_media"
44,0.0643,-5.889,0.822,204601,"4",0.48,0.652,179.837,0.057,0.448,"5","1",0,"valence_media"
58,0.312,-9.249,0.709,216847,"4",0.55,0.616,86.35,0.38,0.213,"1","1",0,"valence_media"
20,0.0823,-19.316,0.35,213600,"3",0.319,0.0636,132.285,0.993,0.0517,"9","1",1,"valence_baja"
54,0.473,-10.489,0.552,199533,"4",0.382,0.415,76.471,0.551,0.0826,"5","1",0,"valence_media"
75,0.182,-6.847,0.884,176630,"4",0.897,0.579,124.424,0.064,0.299,"1","1",0,"valence_alta"
53,0.458,-5.219,0.471,232746,"4",0.35,0.854,139.266,0.142,0.121,"5","1",0,"valence_media"
7,0.0973,-14.187,0.507,278871,"4",0.701,0.423,113.808,0.83,0.0332,"10","0",0,"valence_alta"
61,0.11,-11.236,0.768,212360,"4",0.421,0.401,102.049,0.915,0.0845,"1","0",0,"valence_media"
77,0.381,-7.095,0.514,166997,"4",0.312,0.506,175.952,0.402,0.28,"10","0",0,"valence_baja"
54,0.0986,-5.134,0.793,275360,"4",0.329,0.823,140.064,0.169,0.0533,"7","1",0,"valence_baja"
63,0.26,-2.986,0.687,199026,"4",0.661,0.907,127.971,0.00105,0.0341,"0","1",0,"valence_alta"
45,0.325,-7.019,0.602,163000,"4",0.734,0.653,107.23,0.443,0.0488,"7","0",0,"valence_alta"
64,0.102,-15.651,0.691,151693,"4",0.62,0.308,80.977,0.00559,0.0938,"9","1",0,"valence_media"
69,0.0778,-4.505,0.663,212106,"4",0.71,0.693,66.002,0.0149,0.0311,"10","0",0,"valence_alta"
66,0.0808,-6.386,0.449,166640,"4",0.497,0.621,130.005,0.105,0.0322,"11","1",0,"valence_media"
26,0.115,-4.8,0.428,207293,"4",0.887,0.919,99.991,0.0356,0.0666,"7","1",0,"valence_alta"
87,0.446,-7.114,0.755,174860,"4",0.609,0.625,130.475,0.49,0.0305,"2","1",0,"valence_media"
76,0.544,-7.379,0.773,169973,"4",0.288,0.437,103.861,0.836,0.0904,"9","1",0,"valence_baja"
81,0.162,-6.145,0.768,173026,"4",0.212,0.864,110.008,0.101,0.0324,"11","1",0,"valence_baja"
55,0.116,-5.162,0.804,239860,"4",0.417,0.704,159.996,0.0206,0.128,"1","1",0,"valence_media"
75,0.14,-8.443,0.816,211933,"4",0.777,0.67,176.302,0.00165,0.0628,"11","0",0,"valence_alta"
8,0.388,-12.253,0.734,182026,"4",0.666,0.514,111.125,0.888,0.152,"4","0",0,"valence_alta"
45,0.122,-5.309,0.476,205946,"4",0.963,0.718,199.864,0.0784,0.0576,"8","1",0,"valence_alta"
76,0.045,-7.749,0.792,204726,"4",0.482,0.683,102.967,0.00407,0.0836,"1","1",0,"valence_media"
35,0.0583,-11.583,0.627,250287,"4",0.162,0.462,100.537,0.303,0.0937,"7","0",0,"valence_baja"
63,0.334,-5.419,0.697,277046,"4",0.718,0.873,69.709,0.24,0.0542,"2","0",0,"valence_alta"
53,0.0892,-7.011,0.817,198000,"4",0.563,0.468,109.101,0.287,0.0596,"4","0",0,"valence_media"
84,0.0932,-5.598,0.776,116680,"4",0.402,0.737,156.025,0.128,0.233,"10","0",0,"valence_media"
60,0.178,-6.69,0.729,241693,"4",0.0388,0.72,110.121,0.125,0.0424,"3","1",1,"valence_baja"
52,0.107,-7.045,0.468,199560,"4",0.4,0.438,92.95,0.667,0.0855,"2","0",0,"valence_media"
45,0.343,-4.793,0.57,253360,"4",0.674,0.826,157.045,0.0284,0.178,"1","1",0,"valence_alta"
55,0.125,-5.159,0.915,179280,"4",0.123,0.556,140.046,0.00178,0.357,"6","0",0,"valence_baja"
59,0.0448,-4.912,0.358,222773,"4",0.89,0.949,144.025,0.0875,0.134,"9","1",0,"valence_alta"
54,0.0795,-4.829,0.761,230493,"4",0.88,0.835,140.101,0.259,0.0911,"7","1",0,"valence_alta"
49,0.253,-7.733,0.78,239072,"4",0.821,0.619,146.283,0.378,0.0698,"7","0",0,"valence_alta"
72,0.152,-3.444,0.634,170733,"4",0.564,0.854,86.404,0.00737,0.0369,"11","0",0,"valence_media"
69,0.106,-18.95,0.473,138426,"3",0.053,0.371,72.125,0.57,0.0442,"7","0",1,"valence_baja"
52,0.256,-5.217,0.815,183053,"4",0.737,0.826,95.031,0.283,0.155,"5","1",0,"valence_alta"
5,0.137,-2.745,0.754,180983,"4",0.145,0.597,80.077,0.097,0.0707,"1","1",0,"valence_baja"
56,0.297,-8.11,0.836,244560,"4",0.652,0.682,99.721,0.0235,0.448,"1","1",1,"valence_media"
67,0.119,-10.829,0.674,214960,"4",0.377,0.205,140.279,0.896,0.0479,"9","1",0,"valence_media"
70,0.165,-3.902,0.499,158065,"4",0.864,0.971,142.726,0.00468,0.0386,"4","1",0,"valence_alta"
57,0.0916,-6.718,0.611,215160,"4",0.466,0.704,112.437,0.214,0.0951,"0","0",0,"valence_media"
48,0.368,-4.518,0.46,225506,"4",0.376,0.972,95.012,0.000188,0.111,"10","0",0,"valence_media"
30,0.159,-7.005,0.397,207101,"4",0.44,0.743,139.989,0.227,0.246,"11","1",0,"valence_media"
43,0.0958,-7.39,0.522,171428,"4",0.475,0.72,156.004,5.59e-05,0.0259,"10","0",1,"valence_media"
86,0.0619,-6.367,0.827,211817,"4",0.318,0.691,92.082,0.181,0.123,"6","0",0,"valence_baja"
95,0.14,-10.332,0.442,184693,"4",0.116,0.585,97.565,0.0984,0.0364,"0","1",1,"valence_baja"
48,0.102,-8.836,0.85,156371,"4",0.591,0.388,111.994,0.715,0.0558,"7","1",0,"valence_media"
74,0.0864,-7.033,0.672,260680,"4",0.683,0.792,111.277,0.182,0.0264,"2","1",0,"valence_alta"
67,0.107,-12.846,0.756,207466,"4",0.6,0.552,116.954,0.211,0.0329,"5","1",0,"valence_media"
79,0.154,-4.699,0.894,250373,"4",0.583,0.791,105.018,0.0183,0.112,"4","1",0,"valence_media"
54,0.0851,-10.657,0.421,158250,"4",0.574,0.664,201.583,0.721,0.0665,"11","0",0,"valence_media"
45,0.126,-9.544,0.572,216440,"4",0.327,0.513,127.995,0.041,0.0914,"7","1",0,"valence_baja"
88,0.299,-4.494,0.554,250840,"4",0.721,0.811,87.866,0.161,0.0714,"7","1",0,"valence_alta"
91,0.0745,-7.979,0.595,194906,"4",0.543,0.615,98.056,0.071,0.219,"8","0",0,"valence_media"
60,0.144,-9.842,0.856,178260,"4",0.479,0.517,118.399,0.563,0.0293,"6","1",0,"valence_media"
33,0.123,-6.062,0.761,202971,"5",0.47,0.61,110.66,0.315,0.0498,"6","1",0,"valence_media"
35,0.101,-4.707,0.712,182051,"4",0.593,0.573,173.953,0.0149,0.0458,"7","1",0,"valence_media"
49,0.0883,-6.574,0.919,214175,"4",0.743,0.564,106.073,0.165,0.292,"9","0",0,"valence_alta"
27,0.106,-7.761,0.487,270413,"4",0.207,0.458,115.989,0.552,0.105,"4","0",0,"valence_baja"
39,0.128,-7.104,0.212,219480,"4",0.352,0.654,140.058,0.655,0.0907,"0","1",0,"valence_media"
53,0.123,-12.462,0.479,232466,"4",0.795,0.512,80.02,0.518,0.0382,"11","0",0,"valence_alta"
97,0.118,-5.335,0.694,184560,"4",0.163,0.77,125.905,0.176,0.149,"11","1",0,"valence_baja"
59,0.12,-6.013,0.734,261013,"4",0.571,0.637,128.004,0.292,0.081,"5","0",0,"valence_media"
71,0.0721,-9.481,0.619,284029,"4",0.958,0.603,127.432,0.715,0.0342,"9","1",0,"valence_alta"
66,0.0718,-5.593,0.757,158053,"4",0.91,0.501,89.931,0.541,0.0466,"3","1",0,"valence_alta"
47,0.133,-6.637,0.72,224866,"4",0.69,0.772,91.919,0.31,0.247,"4","1",0,"valence_alta"
77,0.661,-3.318,0.671,217932,"4",0.386,0.832,125.894,0.0352,0.04,"4","0",0,"valence_media"
0,0.117,-5.732,0.97,232320,"4",0.208,0.459,95.796,0.00779,0.325,"1","1",0,"valence_baja"
66,0.122,-7.011,0.773,207069,"4",0.0695,0.641,108.901,0.00598,0.032,"11","0",0,"valence_baja"
48,0.254,-15.937,0.525,203573,"4",0.974,0.131,63.071,0.623,0.0281,"2","1",0,"valence_alta"
54,0.368,-6.962,0.724,213913,"4",0.533,0.751,91.961,0.0728,0.433,"1","1",0,"valence_media"
72,0.424,-3.167,0.412,220216,"4",0.572,0.919,166.367,0.0124,0.184,"5","1",0,"valence_media"
44,0.385,-7.368,0.524,168986,"4",0.195,0.626,139.912,0.0529,0.0597,"9","1",0,"valence_baja"
35,0.344,-3.482,0.504,189714,"4",0.327,0.922,169.963,0.000361,0.14,"11","1",0,"valence_baja"
82,0.146,-1.829,0.732,130093,"4",0.589,0.922,120.033,0.0348,0.0975,"6","0",0,"valence_media"
89,0.111,-6.431,0.414,230761,"4",0.368,0.486,128.038,0.0129,0.0721,"8","0",0,"valence_media"
56,0.104,-9.249,0.762,308569,"4",0.506,0.698,75.031,0.0508,0.0691,"7","0",0,"valence_media"
20,0.101,-12.427,0.71,232849,"4",0.223,0.481,115.995,0.146,0.0348,"4","1",1,"valence_baja"
52,0.0618,-4.665,0.698,186026,"4",0.78,0.753,129.657,0.00557,0.0824,"11","1",0,"valence_alta"
47,0.499,-2.305,0.824,188817,"4",0.93,0.951,155.125,0.0764,0.218,"10","0",0,"valence_alta"
14,0.0333,-4.575,0.601,165840,"3",0.245,0.917,129.952,0.131,0.0286,"7","0",1,"valence_baja"
42,0.0593,-8.016,0.54,190474,"4",0.785,0.829,136.121,0.0361,0.0359,"5","1",0,"valence_alta"
35,0.314,-6.28,0.627,253266,"4",0.966,0.439,92.942,0.527,0.0377,"7","0",0,"valence_alta"
70,0.197,-4.33,0.289,208133,"3",0.399,0.841,183.17,0.339,0.146,"8","1",0,"valence_media"
64,0.248,-6.044,0.726,253386,"4",0.588,0.605,93.93,0.0551,0.0628,"0","1",0,"valence_media"
23,0.0829,-13.2,0.918,128199,"4",0.634,0.414,70.795,0.152,0.0423,"10","1",0,"valence_media"
71,0.123,-6.198,0.709,185013,"4",0.909,0.919,85.964,5.24e-05,0.0511,"2","1",1,"valence_alta"
48,0.0756,-7.734,0.465,109106,"4",0.0774,0.494,132.55,0.439,0.0397,"0","0",1,"valence_baja"
14,0.0765,-9.11,0.745,206013,"4",0.365,0.509,109.486,0.748,0.119,"11","1",0,"valence_media"
73,0.13,-5.731,0.489,473550,"4",0.494,0.581,86.016,0.0312,0.0281,"11","1",0,"valence_media"
48,0.535,-5.849,0.559,214600,"4",0.69,0.844,105.94,0.0349,0.142,"2","1",0,"valence_alta"
16,0.151,-9.882,0.685,249773,"4",0.487,0.541,120.04,0.529,0.157,"9","1",0,"valence_media"
55,0.143,-4.589,0.553,210320,"4",0.192,0.876,187.713,0.0523,0.276,"2","1",0,"valence_baja"
54,0.189,-3.876,0.545,251292,"4",0.483,0.903,174.115,0.0249,0.0602,"1","1",0,"valence_media"
43,0.111,-6.931,0.706,207133,"4",0.542,0.716,117.312,0.00348,0.0251,"0","1",0,"valence_media"
12,0.277,-4.071,0.653,214840,"4",0.779,0.941,136.203,0.00556,0.0583,"4","0",0,"valence_alta"
54,0.365,-6.869,0.559,184417,"4",0.888,0.914,80.995,0.0886,0.0739,"2","0",0,"valence_alta"
73,0.319,-7.25,0.617,218350,"4",0.721,0.743,118.913,0.165,0.0291,"4","1",0,"valence_alta"
