"song_popularity","danceability","energy","acousticness","es_instrumental"
28,0.388,0.784,0.0192,0
7,0.514,0.806,0.0104,0
80,0.759,0.73,0.156,1
64,0.426,0.705,0.337,0
83,0.559,0.345,0.687,0
77,0.703,0.868,0.15,1
66,0.841,0.865,0.191,0
63,0.674,0.891,0.221,0
86,0.752,0.764,0.188,0
36,0.607,0.7,0.0488,0
78,0.642,0.0671,0.905,0
84,0.511,0.5,0.543,0
54,0.478,0.226,0.953,0
73,0.543,0.742,0.00144,0
74,0.597,0.818,0.0339,0
82,0.812,0.66,0.308,0
67,0.787,0.8,0.211,0
56,0.558,0.942,0.0308,0
51,0.877,0.29,0.444,0
68,0.711,0.9,0.00523,0
49,0.597,0.663,0.071,0
56,0.494,0.803,0.0182,1
60,0.776,0.445,0.521,0
40,0.75,0.428,0.0148,1
70,0.546,0.959,0.00018,0
14,0.614,0.799,0.0971,0
52,0.49,0.56,0.397,1
28,0.577,0.558,0.518,0
85,0.917,0.621,0.0403,0
80,0.759,0.649,0.145,0
61,0.505,0.241,0.483,1
60,0.921,0.965,0.196,0
53,0.548,0.985,0.0558,0
87,0.746,0.766,0.352,0
82,0.576,0.304,0.878,0
21,0.48,0.518,0.505,0
62,0.755,0.652,0.0206,0
60,0.509,0.767,0.0994,0
98,0.757,0.457,0.555,0
63,0.622,0.674,0.288,0
42,0.667,0.568,0.0818,0
30,0.33,0.947,0.135,0
1,0.699,0.66,0.0728,0
87,0.52,0.538,0.367,0
54,0.84,0.392,0.167,0
64,0.95,0.533,0.247,0
1,0.408,0.982,0.345,1
4,0.705,0.833,0.0128,1
26,0.594,0.683,0.442,0
50,0.816,0.754,0.163,0
0,0.648,0.73,0.0375,0
9,0.483,0.939,0.272,0
53,0.187,0.924,2.02e-05,0
30,0.589,0.694,0.292,0
40,0.57,0.434,0.138,0
16,0.663,0.642,0.131,0
72,0.675,0.741,0.0938,0
82,0.921,0.467,0.0149,0
47,0.688,0.445,0.758,0
76,0.793,0.832,0.00802,0
54,0.687,0.786,0.148,0
51,0.758,0.578,0.216,0
65,0.734,0.808,0.189,1
60,0.542,0.444,0.666,0
68,0.501,0.905,0.0741,1
60,0.476,0.536,0.233,0
55,0.761,0.784,0.187,0
58,0.65,0.577,0.0704,0
53,0.565,0.615,0.002,0
79,0.646,0.77,0.00249,0
87,0.763,0.441,0.297,0
35,0.679,0.952,1.82e-05,0
100,0.687,0.792,0.191,0
83,0.593,0.538,0.68,0
20,0.795,0.706,0.0172,0
63,0.772,0.747,0.126,0
61,0.433,0.395,0.796,1
55,0.737,0.85,0.0826,0
0,0.698,0.493,0.006,1
71,0.758,0.815,0.115,0
56,0.578,0.894,0.173,0
32,0.716,0.77,0.191,0
26,0.666,0.666,0.41,0
16,0.619,0.595,0.728,0
39,0.321,0.743,0.218,0
68,0.611,0.873,0.108,0
48,0.564,0.356,0.525,0
84,0.702,0.947,0.0223,0
72,0.59,0.714,0.017,0
25,0.33,0.565,0.329,0
43,0.515,0.839,0.0128,0
23,0.641,0.731,0.0306,0
36,0.791,0.475,0.645,1
47,0.903,0.788,0.0166,0
60,0.706,0.69,0.627,0
89,0.757,0.69,0.799,0
57,0.556,0.66,0.107,0
65,0.768,0.607,0.312,0
58,0.781,0.705,0.271,0
75,0.574,0.926,0.138,0
0,0.714,0.447,0.745,0
50,0.807,0.68,0.0578,0
17,0.566,0.834,0.0117,0
4,0.433,0.972,0.00732,0
60,0.674,0.8,0.125,0
44,0.618,0.881,0.0804,0
59,0.749,0.651,0.274,0
39,0.705,0.477,0.629,0
65,0.572,0.828,0.00265,1
13,0.219,0.559,0.968,0
41,0.694,0.63,0.0998,0
55,0.47,0.785,0.00719,1
34,0.605,0.574,0.559,0
31,0.765,0.812,0.00714,0
54,0.553,0.391,0.699,0
50,0.714,0.654,0.686,0
39,0.481,0.805,0.00182,0
32,0.527,0.27,0.618,0
21,0.535,0.912,0.629,1
55,0.792,0.466,0.604,0
29,0.555,0.401,0.287,0
42,0.623,0.5,0.123,1
66,0.687,0.509,0.865,0
48,0.6,0.868,0.000737,0
20,0.469,0.843,0.404,0
48,0.899,0.619,0.233,0
81,0.56,0.592,0.0088,0
32,0.736,0.372,0.0958,0
51,0.67,0.973,0.137,0
16,0.347,0.853,3.53e-05,1
62,0.524,0.905,0.0533,0
34,0.885,0.833,0.00966,0
34,0.847,0.504,0.178,0
50,0.827,0.505,0.0132,0
39,0.733,0.885,0.00268,0
72,0.78,0.89,0.171,0
21,0.598,0.668,0.0495,0
58,0.674,0.779,0.532,0
31,0.413,0.254,0.585,0
56,0.563,0.66,0.121,0
66,0.909,0.405,0.0306,0
99,0.901,0.522,0.0114,0
51,0.877,0.29,0.868,0
36,0.723,0.575,0.284,0
54,0.863,0.701,0.0445,0
4,0.535,0.0213,0.823,0
54,0.703,0.575,0.142,0
86,0.686,0.457,0.595,0
67,0.495,0.387,0.42,0
49,0.75,0.724,0.0015,0
41,0.499,0.377,0.663,0
4,0.711,0.386,0.0413,1
31,0.796,0.255,0.794,0
64,0.377,0.267,0.941,0
63,0.689,0.912,0.174,0
73,0.867,0.583,0.00456,0
43,0.373,0.86,0.00497,0
47,0.769,0.506,0.479,0
2,0.798,0.702,0.00172,0
57,0.641,0.763,0.227,0
40,0.615,0.93,0.0737,0
65,0.745,0.879,0.0203,0
72,0.754,0.456,0.273,0
63,0.667,0.408,0.107,0
0,0.208,0.147,0.888,1
41,0.607,0.886,0.583,1
87,0.763,0.572,0.146,0
16,0.824,0.866,0.0165,0
60,0.582,0.636,0.779,0
53,0.559,0.682,0.048,0
46,0.63,0.616,0.0236,1
46,0.421,0.931,4.84e-06,1
73,0.376,0.211,0.505,0
0,0.549,0.989,0.00142,0
64,0.378,0.925,0.0234,0
62,0.901,0.654,0.2,0
19,0.657,0.456,0.443,0
11,0.486,0.845,0.819,0
68,0.659,0.472,0.0934,0
63,0.532,0.887,0.0665,0
66,0.909,0.405,0.866,0
2,0.599,0.812,0.107,0
5,0.667,0.709,0.00236,0
75,0.824,0.602,0.0732,0
43,0.902,0.684,0.128,0
43,0.866,0.714,0.0557,0
83,0.936,0.495,0.0254,0
69,0.435,0.92,0.00293,0
77,0.751,0.605,0.0788,0
30,0.789,0.665,0.0541,0
55,0.885,0.786,0.0061,0
37,0.803,0.638,0.0143,1
51,0.46,0.358,0.483,0
42,0.647,0.975,0.000328,0
17,0.499,0.697,0.325,0
16,0.702,0.571,0.61,0
60,0.674,0.652,0.183,0
68,0.711,0.702,0.00759,0
52,0.679,0.733,0.571,0
49,0.542,0.466,0.0483,0
53,0.755,0.338,0.792,1
56,0.567,0.561,0.263,0
49,0.379,0.69,0.169,0
2,0.797,0.695,0.186,0
81,0.755,0.853,0.0615,0
44,0.461,0.477,0.859,1
51,0.869,0.56,0.0323,0
28,0.53,0.777,0.000285,0
56,0.78,0.551,0.221,0
3,0.879,0.507,0.105,1
34,0.659,0.821,0.372,0
23,0.212,0.97,3.01e-05,0
73,0.813,0.748,0.0384,0
35,0.643,0.808,0.601,0
52,0.693,0.683,0.244,0
69,0.64,0.92,0.00129,0
70,0.665,0.502,0.0607,0
54,0.38,0.759,0.0926,0
15,0.424,0.972,0.00134,0
55,0.729,0.896,0.131,0
69,0.681,0.827,0.0875,0
70,0.735,0.482,0.00623,0
56,0.529,0.0964,0.948,0
58,0.457,0.779,0.0185,0
73,0.43,0.704,0.269,0
67,0.511,0.839,0.0146,0
28,0.582,0.775,0.0375,0
90,0.954,0.629,0.0757,0
81,0.854,0.847,0.0263,0
40,0.606,0.732,0.51,0
15,0.325,0.598,0.743,0
60,0.651,0.376,0.809,0
75,0.84,0.789,0.00584,1
4,0.565,0.564,0.0584,0
19,0.463,0.59,0.878,0
64,0.763,0.742,0.0984,0
82,0.341,0.34,0.82,0
47,0.66,0.882,0.00345,1
27,0.838,0.583,0.242,0
35,0.607,0.534,0.0159,0
69,0.617,0.805,0.0621,0
18,0.511,0.353,0.416,0
1,0.569,0.685,0.104,0
72,0.524,0.519,0.195,0
59,0.367,0.471,4.27e-06,0
70,0.613,0.593,0.0132,0
67,0.646,0.973,0.048,0
81,0.676,0.777,0.00179,0
53,0.951,0.855,0.076,0
58,0.661,0.501,0.215,0
60,0.539,0.732,0.00312,0
42,0.511,0.917,0.000136,0
58,0.524,0.0183,0.988,1
52,0.852,0.808,0.165,0
52,0.367,0.032,0.969,1
61,0.484,0.254,0.658,0
72,0.58,0.6,0.0729,0
73,0.63,0.743,0.00129,0
34,0.68,0.786,0.271,0
66,0.432,0.85,0.501,0
75,0.766,0.873,0.00627,0
54,0.435,0.694,0.44,0
31,0.88,0.245,0.785,0
9,0.514,0.649,0.0116,0
76,0.645,0.654,0.385,0
50,0.543,0.362,0.0483,0
52,0.32,0.917,0.0717,0
74,0.543,0.912,0.00162,0
46,0.712,0.167,0.754,0
4,0.556,0.691,0.2,0
77,0.763,0.441,0.857,0
94,0.818,0.678,0.0143,0
58,0.359,0.109,0.91,1
47,0.491,0.683,0.841,0
27,0.7,0.632,0.27,0
60,0.422,0.349,0.339,0
36,0.517,0.992,1.4e-06,1
43,0.926,0.609,0.0729,0
74,0.665,0.648,0.169,0
31,0.499,0.995,0.000401,0
10,0.883,0.376,0.536,0
54,0.546,0.367,0.81,0
50,0.528,0.815,0.00145,0
22,0.338,0.749,0.552,0
41,0.636,0.638,0.25,1
37,0.426,0.853,0.000111,1
2,0.866,0.681,0.0836,0
36,0.748,0.729,0.339,0
37,0.533,0.716,0.0108,0
85,0.573,0.34,0.439,0
26,0.456,0.785,0.065,0
54,0.856,0.213,0.696,0
50,0.661,0.712,0.115,0
69,0.792,0.839,0.107,0
23,0.61,0.598,0.0391,0
0,0.583,0.656,0.56,0
50,0.847,0.655,0.399,0
54,0.391,0.514,0.501,0
55,0.544,0.838,0.00685,1
60,0.479,0.886,0.0316,0
95,0.442,0.585,0.535,1
30,0.552,0.793,0.00366,1
2,0.597,0.425,0.000473,0
73,0.736,0.703,0.104,0
63,0.663,0.522,0.392,0
90,0.839,0.579,2.64e-05,0
23,0.716,0.57,0.0647,1
17,0.694,0.511,0.343,0
26,0.737,0.611,0.329,0
52,0.57,0.767,0.378,0
13,0.781,0.277,0.0102,1
49,0.793,0.509,0.184,0
70,0.603,0.67,0.0119,0
74,0.446,0.932,0.00935,0
77,0.656,0.542,0.000423,0
27,0.471,0.664,0.678,0
58,0.536,0.865,0.235,0
54,0.654,0.595,0.000886,0
47,0.6,0.579,0.0604,0
64,0.373,0.602,0.955,0
48,0.564,0.771,0.082,0
64,0.582,0.151,0.884,0
53,0.769,0.503,0.3,0
81,0.448,0.853,0.0615,0
80,0.508,0.834,0.000883,0
66,0.552,0.477,0.121,0
70,0.451,0.528,0.155,0
46,0.634,0.246,0.294,0
55,0.654,0.726,0.0311,0
46,0.335,0.0392,0.967,1
52,0.604,0.77,0.704,0
67,0.796,0.201,0.833,0
55,0.407,0.029,0.996,1
52,0.648,0.871,0.0523,0
26,0.64,0.571,0.142,1
51,0.755,0.496,0.0366,0
55,0.587,0.44,0.571,1
74,0.629,0.915,0.102,0
9,0.432,0.947,0.00389,1
56,0.606,0.8,0.136,0
0,0.955,0.492,0.0987,0
60,0.522,0.285,0.789,0
68,0.582,0.592,0.782,0
80,0.794,0.644,0.124,0
79,0.582,0.482,0.00382,0
87,0.72,0.807,0.129,0
63,0.557,0.365,0.486,1
62,0.269,0.895,0.083,1
37,0.69,0.683,0.264,0
21,0.739,0.243,0.833,1
55,0.657,0.62,0.0977,0
58,0.647,0.576,0.636,0
68,0.501,0.905,0.000348,1
81,0.652,0.897,0.293,0
52,0.698,0.415,0.313,0
66,0.687,0.509,0.865,0
49,0.404,0.437,0.924,0
63,0.585,0.87,0.0987,0
0,0.753,0.955,0.00151,0
67,0.591,0.794,0.183,0
67,0.81,0.857,0.00482,0
69,0.653,0.544,0.308,0
78,0.508,0.988,0.0542,0
56,0.577,0.503,0.318,0
53,0.458,0.275,0.944,0
40,0.835,0.451,0.101,0
35,0.354,0.391,0.859,0
66,0.405,0.378,0.846,0
18,0.796,0.799,0.062,0
2,0.531,0.85,0.266,0
37,0.653,0.605,0.128,0
87,0.572,0.385,0.879,0
62,0.665,0.699,0.423,0
50,0.547,0.461,0.516,1
36,0.87,0.519,0.328,0
56,0.711,0.578,0.592,0
20,0.566,0.434,0.0667,0
88,0.636,0.784,0.303,0
69,0.707,0.788,0.214,0
60,0.602,0.547,0.0312,0
35,0.586,0.755,0.169,0
64,0.638,0.642,0.307,0
70,0.87,0.699,0.613,1
63,0.785,0.745,0.0276,0
78,0.9,0.316,0.684,0
40,0.938,0.495,0.00157,0
37,0.856,0.456,0.342,1
74,0.829,0.878,0.0959,0
18,0.508,0.629,0.648,0
49,0.338,0.721,0.00182,0
62,0.854,0.569,0.036,0
52,0.564,0.265,0.237,1
73,0.686,0.269,0.866,0
79,0.649,0.939,0.21,0
58,0.522,0.746,0.0594,0
86,0.57,0.628,0.0531,0
43,0.399,0.662,0.121,0
48,0.441,0.854,0.00274,0
52,0.727,0.772,0.0374,0
63,0.8,0.794,0.527,0
72,0.397,0.249,0.926,0
67,0.538,0.812,0.126,0
61,0.654,0.887,0.0914,0
1,0.465,0.988,0.00194,0
29,0.593,0.624,0.369,0
69,0.601,0.584,0.0561,0
49,0.44,0.278,0.841,0
52,0.556,0.579,0.697,1
27,0.742,0.78,0.555,0
73,0.614,0.734,0.522,0
71,0.721,0.472,0.00898,0
28,0.612,0.934,0.219,0
77,0.831,0.795,0.221,0
65,0.758,0.957,0.039,0
69,0.745,0.667,0.0608,0
59,0.499,0.335,0.902,0
10,0.562,0.84,0.369,0
62,0.389,0.898,0.617,0
23,0.749,0.77,0.0236,0
73,0.57,0.761,0.522,0
70,0.677,0.819,0.157,0
52,0.764,0.55,0.0533,0
64,0.647,0.456,0.653,1
39,0.806,0.742,0.437,0
94,0.552,0.76,0.113,0
84,0.449,0.597,0.347,0
63,0.869,0.851,0.15,0
57,0.557,0.65,0.673,1
69,0.879,0.689,0.149,0
0,0.748,0.788,0.0104,0
61,0.517,0.921,3.4e-05,1
24,0.863,0.601,0.368,1
8,0.787,0.829,0.0724,0
65,0.212,0.42,0.76,0
58,0.359,0.409,0.91,0
68,0.76,0.476,0.0543,0
72,0.883,0.464,0.279,0
68,0.598,0.508,0.486,0
74,0.606,0.465,0.344,0
63,0.409,0.574,0.792,0
24,0.521,0.913,4.13e-05,0
56,0.591,0.666,0.385,0
69,0.749,0.745,0.000501,0
49,0.548,0.837,0.288,1
82,0.843,0.562,0.487,0
55,0.717,0.459,0.433,0
87,0.609,0.726,0.0723,0
67,0.585,0.699,0.0416,0
77,0.652,0.738,0.0082,0
59,0.51,0.51,0.365,0
55,0.478,0.903,0.000601,0
39,0.457,0.828,0.138,0
73,0.76,0.72,0.000409,0
41,0.59,0.954,0.0276,0
31,0.542,0.589,0.165,0
57,0.562,0.00212,0.994,1
67,0.799,0.63,0.0159,0
32,0.465,0.762,0.02,0
64,0.537,0.0332,0.992,1
39,0.649,0.831,0.113,0
60,0.686,0.382,0.792,0
28,0.631,0.339,0.925,1
78,0.683,0.562,0.086,1
71,0.624,0.596,0.102,0
37,0.155,0.989,0.000137,0
23,0.854,0.431,0.195,0
40,0.566,0.57,0.156,0
55,0.577,0.76,0.0041,1
50,0.38,0.88,0.0915,0
30,0.677,0.546,0.127,0
54,0.792,0.906,0.00419,1
4,0.821,0.348,0.854,0
53,0.627,0.896,0.0208,0
29,0.503,0.454,0.3,0
52,0.295,0.807,0.126,0
67,0.24,0.368,0.702,0
31,0.62,0.915,0.00523,0
58,0.561,0.795,0.000386,0
62,0.519,0.801,0.0184,0
73,0.649,0.888,0.013,0
94,0.568,0.656,0.248,0
34,0.617,0.847,0.0105,0
82,0.665,0.424,0.437,0
64,0.666,0.451,0.852,0
72,0.875,0.644,0.0534,0
57,0.509,0.633,0.131,1
59,0.734,0.271,0.617,0
50,0.728,0.662,0.158,0
44,0.464,0.848,0.0023,0
1,0.716,0.91,0.15,0
66,0.623,0.681,0.139,0
21,0.492,0.334,0.826,0
32,0.67,0.413,0.489,0
7,0.379,0.655,0.0583,0
29,0.571,0.802,0.806,0
19,0.708,0.787,0.074,0
46,0.654,0.259,0.726,1
21,0.344,0.439,0.667,0
0,0.448,0.835,0.127,0
77,0.446,0.239,0.551,0
50,0.165,0.0147,0.995,1
61,0.331,0.779,0.00401,1
70,0.712,0.743,0.00107,0
19,0.619,0.696,0.00118,0
63,0.215,0.911,6.07e-05,0
61,0.728,0.623,0.276,0
48,0.493,0.185,0.838,0
34,0.646,0.404,0.818,0
38,0.432,0.433,0.977,0
64,0.451,0.364,0.598,0
59,0.568,0.783,0.0152,1
64,0.684,0.7,0.0427,0
9,0.285,0.977,0.000308,1
53,0.469,0.99,0.000181,0
56,0.843,0.433,0.0114,0
78,0.705,0.717,0.306,0
51,0.684,0.761,0.165,0
41,0.85,0.74,0.608,0
74,0.76,0.888,0.00307,0
63,0.469,0.198,0.912,0
38,0.56,0.696,0.0047,0
34,0.64,0.515,0.00144,1
48,0.573,0.701,0.0585,0
3,0.349,0.782,0.0812,1
59,0.764,0.846,0.138,0
49,0.623,0.912,0.115,0
62,0.379,0.75,0.000272,0
5,0.886,0.727,0.0151,0
53,0.376,0.917,0.00543,0
70,0.599,0.957,0.0129,0
59,0.213,0.81,1.17e-05,0
89,0.719,0.704,0.0691,0
78,0.334,0.795,0.334,0
55,0.563,0.784,0.117,0
81,0.684,0.816,0.0181,0
34,0.581,0.537,0.528,0
52,0.626,0.625,0.115,0
10,0.415,0.644,0.0162,0
43,0.832,0.766,0.201,0
58,0.552,0.792,0.166,0
64,0.749,0.631,0.0701,0
34,0.547,0.788,0.0438,0
66,0.307,0.828,0.0796,0
47,0.562,0.959,0.000278,1
64,0.596,0.693,0.156,1
41,0.645,0.615,0.293,0
59,0.489,0.716,0.304,0
59,0.862,0.651,0.714,0
54,0.832,0.648,0.491,0
86,0.752,0.764,0.0476,0
87,0.878,0.555,0.138,0
57,0.572,0.808,0.127,0
5,0.283,0.678,0.183,1
1,0.677,0.743,0.00108,0
29,0.756,0.175,0.732,0
8,0.697,0.651,0.581,0
76,0.687,0.882,0.0603,0
0,0.613,0.843,0.0152,0
50,0.427,0.867,0.0441,0
48,0.633,0.211,0.924,1
53,0.836,0.491,0.281,0
26,0.51,0.958,0.00283,0
90,0.698,0.894,0.0091,0
2,0.699,0.47,0.0372,0
69,0.556,0.45,0.0105,1
51,0.409,0.678,0.359,0
49,0.614,0.697,0.774,0
30,0.451,0.843,0.00406,0
52,0.694,0.73,0.39,0
78,0.668,0.367,0.573,0
84,0.554,0.596,0.525,0
52,0.569,0.807,0.0112,1
51,0.683,0.787,0.136,0
72,0.701,0.564,0.00106,0
0,0.478,0.575,0.114,1
40,0.703,0.747,0.0635,0
61,0.51,0.858,0.0131,0
46,0.752,0.657,0.133,1
6,0.515,0.755,0.0118,0
36,0.863,0.318,0.072,1
15,0.521,0.22,0.647,0
60,0.684,0.0944,0.704,0
51,0.68,0.58,0.154,0
46,0.84,0.452,0.736,0
52,0.828,0.704,0.156,0
23,0.406,0.131,0.989,0
18,0.672,0.796,0.715,0
56,0.97,0.844,0.00159,0
37,0.582,0.74,0.0186,1
20,0.253,0.909,0.000151,0
31,0.484,0.0845,0.919,0
32,0.652,0.814,0.117,0
45,0.687,0.64,0.523,0
77,0.706,0.637,0.00577,0
38,0.405,0.994,1.05e-05,0
33,0.924,0.666,0.401,0
73,0.61,0.926,0.031,0
40,0.172,0.952,5.94e-06,0
43,0.662,0.732,0.0351,0
36,0.847,0.779,0.346,0
42,0.714,0.546,0.00981,0
66,0.555,0.43,0.5,0
56,0.724,0.441,0.000292,0
70,0.711,0.838,0.0244,0
73,0.595,0.735,0.759,0
77,0.567,0.795,0.168,0
42,0.721,0.874,0.0327,0
60,0.651,0.518,0.137,0
36,0.474,0.42,0.696,0
55,0.615,0.288,0.936,1
66,0.498,0.418,0.515,0
52,0.545,0.908,0.115,0
81,0.399,0.903,0.0197,0
62,0.556,0.263,0.583,0
66,0.661,0.552,0.214,0
33,0.564,0.768,0.224,1
3,0.433,0.973,2.38e-05,0
12,0.59,0.9,0.535,0
47,0.918,0.667,0.137,0
61,0.672,0.415,0.624,0
51,0.456,0.696,0.0025,0
4,0.77,0.722,0.0636,1
69,0.676,0.949,4.02e-05,0
62,0.814,0.721,0.0981,1
63,0.702,0.955,0.0146,0
0,0.547,0.792,0.288,1
48,0.612,0.262,0.244,0
40,0.696,0.563,0.186,0
73,0.41,0.803,0.0119,0
63,0.632,0.556,0.29,0
27,0.556,0.15,0.937,1
70,0.697,0.776,0.00305,0
24,0.634,0.632,0.0129,0
83,0.492,0.275,0.687,0
0,0.442,0.939,0.000269,1
38,0.905,0.85,1.82e-05,0
61,0.529,0.654,0.362,0
43,0.646,0.519,0.488,0
29,0.661,0.588,0.197,0
47,0.768,0.646,0.279,0
44,0.877,0.296,0.872,0
24,0.553,0.927,0.024,0
36,0.823,0.762,4.64e-05,1
75,0.858,0.65,0.0066,0
32,0.453,0.629,0.101,0
64,0.553,0.627,0.234,0
90,0.611,0.738,0.269,0
61,0.709,0.801,0.00375,0
76,0.8,0.703,0.0377,0
61,0.529,0.972,8.48e-05,0
54,0.501,0.9,0.0586,0
72,0.901,0.127,0.589,0
62,0.373,0.63,0.133,0
50,0.444,0.424,0.837,0
73,0.852,0.604,0.0503,0
64,0.524,0.622,0.000545,0
58,0.676,0.483,0.313,1
46,0.515,0.859,0.126,0
23,0.496,0.531,0.0987,0
34,0.563,0.844,0.0194,0
59,0.721,0.522,0.22,0
71,0.907,0.464,0.00449,0
8,0.504,0.86,0.000829,0
61,0.949,0.631,0.00345,0
70,0.651,0.826,0.113,0
15,0.526,0.924,0.027,0
53,0.64,0.883,0.00866,0
23,0.424,0.747,0.182,1
67,0.708,0.694,0.0179,0
83,0.6,0.535,0.648,0
40,0.78,0.647,0.0861,0
31,0.416,0.543,0.734,0
73,0.791,0.734,0.522,0
64,0.846,0.725,0.101,0
75,0.667,0.534,0.629,0
81,0.622,0.621,0.0864,0
18,0.769,0.787,0.153,0
0,0.537,0.461,0.0216,0
53,0.387,0.194,0.683,0
44,0.914,0.593,0.0165,0
59,0.664,0.344,0.745,0
62,0.632,0.682,0.00043,0
53,0.636,0.32,0.771,0
76,0.486,0.716,0.3,0
10,0.739,0.754,0.0431,0
63,0.634,0.482,0.0168,0
75,0.829,0.819,0.137,0
58,0.555,0.463,0.612,0
54,0.545,0.142,0.808,1
4,0.502,0.832,0.2,0
31,0.672,0.421,0.106,0
47,0.723,0.687,0.266,0
81,0.542,0.905,0.118,0
54,0.76,0.586,0.0795,0
39,0.645,0.589,0.00396,0
49,0.611,0.807,0.0112,0
94,0.818,0.54,0.0143,0
8,0.826,0.938,0.000148,0
80,0.799,0.902,0.0784,0
89,0.425,0.642,0.356,0
56,0.784,0.725,0.0563,0
0,0.49,0.675,0.0211,1
89,0.484,0.652,0.237,0
34,0.573,0.719,2.42e-06,0
52,0.782,0.669,0.000485,1
10,0.83,0.653,0.0351,0
82,0.524,0.448,0.808,0
44,0.816,0.501,0.112,0
43,0.731,0.51,0.0698,0
46,0.717,0.867,0.0256,0
33,0.568,0.196,0.866,0
7,0.511,0.965,0.036,0
73,0.707,0.813,0.000125,0
71,0.356,0.81,0.0023,0
74,0.376,0.183,0.6,0
0,0.456,0.687,0.424,0
70,0.851,0.849,0.497,0
13,0.809,0.412,0.444,0
63,0.46,0.319,0.861,0
47,0.686,0.93,0.000125,0
66,0.69,0.952,0.091,0
71,0.791,0.761,0.231,0
97,0.656,0.574,0.0175,0
37,0.489,0.395,0.785,1
83,0.6,0.535,0.648,0
56,0.515,0.969,0.266,0
66,0.418,0.797,0.0424,0
87,0.739,0.662,0.033,0
80,0.579,0.419,0.625,0
41,0.451,0.809,0.047,0
52,0.544,0.746,0.000162,0
60,0.475,0.769,0.00087,1
85,0.801,0.575,0.0417,0
46,0.33,0.894,0.0717,0
12,0.499,0.94,0.0897,0
81,0.652,0.897,0.0942,0
63,0.705,0.88,0.254,0
90,0.733,0.63,0.13,0
27,0.646,0.539,0.505,0
82,0.697,0.809,0.0264,0
73,0.805,0.827,0.166,0
58,0.78,0.767,0.00495,0
61,0.688,0.41,0.407,0
68,0.811,0.616,0.721,0
45,0.749,0.743,0.143,0
33,0.424,0.74,0.0204,0
42,0.912,0.753,0.0508,1
9,0.678,0.659,0.649,0
44,0.657,0.0985,0.898,0
50,0.84,0.652,0.00799,0
47,0.664,0.323,0.856,0
26,0.895,0.109,0.534,1
32,0.628,0.536,0.038,0
57,0.757,0.476,0.145,0
41,0.543,0.819,0.0185,0
11,0.363,0.742,0.00153,0
46,0.728,0.674,0.0647,0
54,0.551,0.36,0.517,0
59,0.563,0.456,0.836,0
41,0.741,0.447,0.605,0
64,0.595,0.797,0.0509,0
37,0.748,0.394,0.785,0
55,0.742,0.301,0.47,0
38,0.895,0.751,0.000294,0
80,0.571,0.872,0.0017,1
45,0.596,0.578,0.00182,0
56,0.439,0.363,0.617,0
72,0.739,0.619,0.0572,0
69,0.4,0.929,0.0387,0
74,0.588,0.409,0.55,0
58,0.515,0.869,0.00257,0
66,0.694,0.881,0.0153,0
60,0.472,0.881,0.0876,0
19,0.316,0.984,0.0934,0
58,0.706,0.593,0.681,0
45,0.828,0.447,0.413,0
52,0.649,0.338,0.634,0
51,0.673,0.654,0.346,0
52,0.722,0.636,0.0359,0
67,0.576,0.713,0.195,0
60,0.651,0.935,0.115,0
55,0.653,0.713,0.179,0
41,0.643,0.905,0.00439,1
72,0.753,0.801,0.00994,0
66,0.643,0.672,0.096,0
42,0.76,0.601,0.649,0
99,0.901,0.476,0.0114,0
26,0.886,0.644,0.49,0
84,0.736,0.552,0.216,1
45,0.672,0.622,0.713,0
32,0.512,0.618,0.0881,0
31,0.607,0.575,0.284,0
62,0.454,0.66,0.0364,0
56,0.731,0.59,0.225,0
47,0.639,0.468,0.451,0
55,0.694,0.0101,0.959,1
26,0.588,0.37,0.402,0
59,0.637,0.528,0.634,1
62,0.659,0.957,0.167,0
58,0.767,0.631,0.052,0
29,0.66,0.716,0.0219,0
37,0.516,0.926,0.00202,0
88,0.762,0.7,0.00261,0
37,0.745,0.471,0.00143,0
46,0.684,0.668,0.33,0
38,0.466,0.899,0.0203,0
50,0.401,0.499,0.217,0
66,0.577,0.936,0.0611,0
70,0.505,0.582,0.161,1
38,0.595,0.408,0.769,1
97,0.669,0.574,0.000156,0
15,0.568,0.732,0.00146,1
56,0.936,0.76,0.00391,0
73,0.58,0.687,0.229,0
55,0.578,0.37,0.733,0
25,0.796,0.693,0.164,0
44,0.468,0.966,0.00202,0
75,0.612,0.921,0.0183,0
71,0.684,0.248,0.578,0
67,0.598,0.713,0.345,0
89,0.749,0.768,0.0116,0
75,0.615,0.444,0.893,0
57,0.417,0.946,0.00131,0
10,0.629,0.525,0.32,0
35,0.565,0.566,0.149,0
95,0.884,0.559,0.0236,0
91,0.765,0.902,0.0215,0
34,0.657,0.56,0.78,0
45,0.598,0.624,0.00107,0
23,0.686,0.632,0.0398,0
46,0.729,0.426,0.256,0
62,0.624,0.448,0.953,1
42,0.759,0.212,0.254,0
53,0.737,0.346,0.842,0
70,0.68,0.738,0.173,0
52,0.225,0.687,0.412,0
49,0.538,0.626,0.58,0
51,0.778,0.458,0.163,0
8,0.235,0.977,0.676,0
65,0.385,0.72,0.151,0
58,0.681,0.495,0.19,0
96,0.553,0.586,0.697,0
33,0.469,0.249,0.804,0
31,0.837,0.578,0.2,0
21,0.712,0.908,0.00669,0
74,0.586,0.7,0.186,0
52,0.79,0.706,0.00995,0
11,0.703,0.439,0.908,1
