"ID","liveness","loudness","danceability","song_duration_ms","time_signature","audio_valence","energy","tempo","acousticness","speechiness","key","instrumentalness","audio_mode","song_popularity"
9659,0.104,-4.974,0.754,189173,4,0.964,0.921,118,0.00504,0.0653,3,9.26e-05,1,46
9660,0.121,-4.939,0.375,259120,4,0.37,0.546,95.361,0.451,0.0294,2,0,1,57
9661,0.0851,-6.962,0.687,230000,4,0.372,0.752,159.915,0.00103,0.244,6,0,0,68
9662,0.136,-2.39,0.712,221413,4,0.849,0.878,123.062,0.0137,0.156,0,1.02e-06,0,9
9663,0.751,-8.564,0.301,289306,4,0.386,0.335,176.591,0.445,0.0507,0,0,1,59
9664,0.127,-6.04,0.256,242989,3,0.415,0.513,142.293,0.0244,0.0338,10,0.0028,0,57
9665,0.151,-6.074,0.643,140773,4,0.698,0.669,174.803,0.273,0.0366,0,0.00664,1,40
9666,0.115,-9.266,0.704,169933,4,0.198,0.31,81.977,0.435,0.0337,7,1.58e-05,1,44
9667,0.121,-6.149,0.329,170133,4,0.753,0.762,92.02,0.0498,0.0347,2,0.00819,0,78
9668,0.074,-15.107,0.572,162693,4,0.572,0.32,105.765,0.824,0.0291,9,0.973,1,20
9669,0.0872,-4.816,0.624,207520,4,0.702,0.806,97.63,0.00411,0.126,5,0,1,66
9670,0.124,-3.714,0.834,312820,4,0.446,0.73,155.008,0.00513,0.112,8,0,1,97
9671,0.351,-4.793,0.271,214856,3,0.472,0.877,179.795,0.0192,0.25,1,0,0,47
9672,0.111,-3.934,0.633,193173,4,0.693,0.833,145.889,0.00615,0.043,5,0.000148,1,59
9673,0.2,-6.998,0.59,289626,4,0.733,0.686,179.387,0.194,0.0447,7,0,1,48
9674,0.0716,-5.988,0.682,300160,4,0.623,0.701,99.532,0.244,0.0696,9,0,1,52
9675,0.101,-3.988,0.476,179386,4,0.717,0.918,154.897,0.00895,0.033,8,0,1,14
9676,0.133,-6.35,0.818,210367,4,0.598,0.54,110.017,0.335,0.0388,6,0.0745,1,94
9677,0.0802,-10.936,0.75,148459,4,0.358,0.595,141.011,0.224,0.0263,4,0.403,1,61
9678,0.147,-3.718,0.677,215030,4,0.831,0.806,163.961,0.258,0.0491,5,6.48e-06,0,65
9679,0.14,-5.303,0.733,183013,4,0.651,0.589,165.007,0.414,0.0381,2,1.04e-06,1,64
9680,0.111,-6.861,0.589,166973,3,0.817,0.829,174.984,0.246,0.122,9,0,0,33
9681,0.146,-8.74,0.209,295533,4,0.0371,0.418,138.265,0.439,0.288,3,0.00195,1,82
9682,0.0967,-3.399,0.709,203023,4,0.332,0.819,123.052,0.0586,0.12,11,9.41e-06,1,63
9683,0.0558,-4.694,0.612,196776,4,0.653,0.844,134.868,0.142,0.0756,9,0,0,73
9684,0.327,-9.57,0.513,189720,3,0.62,0.297,129.452,0.584,0.0578,1,0.000107,1,7
9685,0.237,-5.995,0.842,237120,4,0.804,0.748,127.046,0.225,0.141,2,2.12e-05,1,65
9686,0.112,-9.965,0.226,195866,3,0.655,0.585,180.495,0.536,0.0343,2,0.0233,1,51
9687,0.12,-5.741,0.662,216706,4,0.412,0.667,125.86,0.597,0.0306,7,0,1,57
9688,0.232,-3.373,0.529,200457,4,0.507,0.806,188.36,0.0367,0.238,5,0,0,53
9689,0.112,-5.716,0.83,262493,4,0.535,0.546,182.973,0.227,0.0375,1,0,1,90
9690,0.0846,-6.99,0.653,200371,4,0.275,0.478,159.784,0.606,0.0324,7,4.29e-06,1,55
9691,0.108,-4.602,0.713,303500,4,0.506,0.613,119.993,0.0122,0.0408,9,0.812,1,32
9692,0.128,-8.608,0.733,142044,4,0.882,0.639,130.017,0.154,0.24,0,0,1,55
9693,0.0902,-7.465,0.65,181974,5,0.401,0.564,120.094,0.33,0.532,5,0.00762,0,67
9694,0.128,-4.013,0.418,275253,4,0.762,0.871,136.116,0.201,0.0385,9,0.0126,0,41
9695,0.0888,-5.143,0.556,174373,4,0.96,0.902,145.914,9.17e-05,0.0449,5,0,1,62
9696,0.0895,-8.066,0.881,173164,4,0.265,0.485,116.954,0.114,0.144,7,0.369,1,38
9697,0.0637,-3.005,0.626,228809,4,0.726,0.938,124.932,0.0039,0.0944,7,0.000452,1,65
9698,0.0911,-8.123,0.721,261413,4,0.942,0.521,123.118,0.0707,0.0612,2,0,1,72
9699,0.219,-7.358,0.736,142320,4,0.551,0.542,166.11,0.0484,0.122,7,0,1,77
9700,0.325,-2.656,0.61,184000,4,0.318,0.69,170.437,0.0429,0.222,8,6.76e-05,0,64
9701,0.353,-4.853,0.654,239834,4,0.322,0.988,166.138,0.000123,0.0334,8,0.163,0,50
9702,0.138,-4.486,0.801,262022,4,0.658,0.774,86.928,0.126,0.0475,10,0.011,0,40
9703,0.578,-2.912,0.658,237680,4,0.132,0.93,99.572,0.0236,0.141,2,1.4e-06,0,62
9704,0.108,-5.358,0.395,181644,4,0.0608,0.456,103.85,0.432,0.0456,11,4.23e-05,1,71
9705,0.054,-9.249,0.817,245620,4,0.548,0.599,108.873,0.351,0.12,7,0.000311,1,77
9706,0.209,-7.596,0.548,272394,4,0.405,0.532,85.03,0.186,0.0323,5,0.000263,1,22
9707,0.0678,-7.778,0.248,249040,5,0.207,0.674,68.661,0.000456,0.0719,1,0,1,32
9708,0.0659,-10.969,0.795,194400,4,0.598,0.374,131.847,0.629,0.113,4,0.000607,1,48
9709,0.567,-10.569,0.934,174940,4,0.447,0.481,120.002,0.5,0.154,7,0.165,0,49
9710,0.138,-3.838,0.54,266026,4,0.561,0.805,116.464,0.0016,0.0497,2,7.86e-05,0,48
9711,0.128,-5.298,0.743,193597,4,0.835,0.881,78.987,0.0321,0.0289,1,4.51e-06,1,77
9712,0.303,-8.513,0.404,184693,4,0.348,0.598,89.949,0.0996,0.0316,4,0.000385,1,73
9713,0.676,-8.087,0.751,138424,4,0.966,0.834,82.031,0.146,0.237,2,0,1,49
9714,0.0975,-5.71,0.818,159880,4,0.797,0.899,104.055,0.0223,0.0495,0,0,1,70
9715,0.217,-7.732,0.729,162306,4,0.856,0.637,126.489,0.0349,0.039,1,0.000772,0,26
9716,0.417,-6.497,0.553,158000,4,0.481,0.77,189.957,0.0234,0.31,4,0,1,42
9717,0.185,-14.075,0.733,146146,4,0.934,0.31,113.592,0.946,0.372,6,0.836,1,46
9718,0.116,-13.78,0.464,215759,4,0.335,0.291,104.496,0.866,0.169,2,0,1,50
9719,0.18,-10.618,0.847,204288,4,0.522,0.476,110.01,0.509,0.197,11,0.217,0,48
9720,0.121,-8.124,0.545,229360,4,0.755,0.818,84.71,0.135,0.0313,2,2.72e-05,1,65
9721,0.11,-5.164,0.611,238160,4,0.644,0.709,159.983,0.563,0.056,9,0.00415,1,45
9722,0.202,-5.709,0.657,213333,4,0.898,0.892,145.921,0.0755,0.0527,9,6.6e-06,1,48
9723,0.0888,-3.574,0.709,291293,4,0.867,0.824,173.249,0.207,0.0453,1,3.4e-06,1,25
9724,0.0928,-7.153,0.746,170434,4,0.611,0.48,137.954,0.18,0.0881,7,0.0706,1,66
9725,0.35,-1.887,0.82,239400,4,0.906,0.994,130.993,0.0236,0.178,4,0.00119,0,70
9726,0.595,-3.755,0.246,114240,3,0.641,0.994,143.688,9.58e-06,0.139,6,0.00282,0,46
9727,0.0619,-7.914,0.807,334413,4,0.536,0.488,92.965,0.126,0.275,2,3.13e-06,1,56
9728,0.104,-10.996,0.708,165000,4,0.982,0.571,129.773,0.00676,0.0332,9,0.00017,1,48
9729,0.101,-1.816,0.749,232853,4,0.375,0.842,125.854,0.322,0.0828,10,6.47e-06,0,71
9730,0.239,-2.887,0.504,208016,4,0.681,0.973,175.994,0.0307,0.185,6,0.0427,1,63
9731,0.111,-8.647,0.81,192285,4,0.765,0.585,118.018,0.216,0.233,0,1.07e-05,1,43
9732,0.332,-2.838,0.891,218295,4,0.329,0.892,122.995,0.00572,0.196,9,0,0,49
9733,0.417,-7.979,0.732,220733,4,0.701,0.722,120.033,0.0348,0.144,6,1.44e-06,0,82
9734,0.0817,-11.879,0.457,244840,4,0.283,0.417,129.447,0.512,0.0664,2,0.000162,1,41
9735,0.176,-10.632,0.533,162186,4,0.917,0.761,122.777,0.013,0.0298,7,0.00851,1,68
9736,0.128,-9.379,0.561,129213,4,0.698,0.677,133.99,0.0939,0.0353,6,0.585,1,13
9737,0.0705,-5.626,0.68,179404,4,0.864,0.732,75.422,0.0118,0.27,7,0.00145,0,79
9738,0.111,-13.91,0.378,195480,4,0.216,0.249,78.978,0.844,0.0353,7,0,1,63
9739,0.0959,-8.403,0.571,186400,4,0.563,0.723,124.021,0.00768,0.0466,11,0.167,1,51
9740,0.0623,-8.123,0.549,310733,4,0.659,0.694,85.006,0.29,0.138,0,0,0,64
9741,0.103,-7.226,0.734,165386,4,0.631,0.469,146.067,0.463,0.0326,5,0,1,81
9742,0.123,-10.224,0.628,178626,4,0.826,0.648,108.987,0.189,0.0251,3,0.302,1,54
9743,0.123,-11.967,0.619,213229,4,0.187,0.651,116.056,0.323,0.0304,11,0.000925,1,30
9744,0.188,-5.64,0.527,241306,4,0.495,0.942,148.723,0.0115,0.0366,1,0,0,75
9745,0.354,-8.086,0.554,253601,4,0.24,0.752,118.95,0.000405,0.0457,7,0.237,1,45
9746,0.129,-6.497,0.42,200013,4,0.417,0.87,169.649,0.0834,0.194,11,0,0,18
9747,0.67,-5.896,0.747,229688,4,0.525,0.711,88.099,0.214,0.55,0,0,0,44
9748,0.815,-5.774,0.558,170760,4,0.886,0.965,132.075,0.0819,0.0289,7,0,0,54
9749,0.126,-5.385,0.661,210426,4,0.332,0.648,127.764,0.0696,0.237,3,0,1,21
9750,0.112,-11.046,0.667,211316,4,0.588,0.256,127.867,0.83,0.0505,9,3.41e-06,0,27
9751,0.107,-16.225,0.629,215563,4,0.593,0.373,96.609,0.922,0.0324,5,3.7e-06,1,72
9752,0.0982,-7.255,0.467,287266,4,0.455,0.789,122.752,0.365,0.0651,6,0.00527,1,66
9753,0.0585,-5.152,0.391,276000,4,0.138,0.892,173.99,0.00602,0.0365,9,0.0998,0,38
9754,0.0952,-7.736,0.401,146866,4,0.337,0.394,103.883,0.891,0.0354,2,1.97e-05,1,34
9755,0.201,-3.839,0.474,284026,4,0.236,0.847,89.494,0.00111,0.13,7,0.00298,0,57
9756,0.142,-7.642,0.828,165786,4,0.359,0.318,95.508,0.0847,0.195,10,0,0,55
9757,0.494,-8.789,0.403,292338,4,0.616,0.505,80.109,0.0299,0.0289,3,0.00114,1,45
9758,0.108,-7.162,0.442,181536,4,0.537,0.508,102.031,0.242,0.0414,1,0,0,25
9759,0.0939,-4.822,0.743,215714,4,0.476,0.544,126.086,0.387,0.0519,0,6.25e-05,1,47
9760,0.236,-6.542,0.565,209213,4,0.182,0.66,95.003,0.0566,0.133,5,0,1,82
9761,0.0324,-2.083,0.594,199402,4,0.431,0.81,79.983,0.128,0.0563,11,0,0,67
9762,0.124,-6.463,0.59,188986,4,0.816,0.972,113.375,0.079,0.115,2,0,1,79
9763,0.04,-4.238,0.794,183515,4,0.478,0.646,150.025,0.42,0.0435,6,0.133,1,56
9764,0.405,-5.892,0.778,218093,4,0.756,0.971,88.013,0.284,0.0712,10,0,0,84
9765,0.105,-11.228,0.802,239222,4,0.291,0.463,103.961,0.236,0.0428,8,0.00531,1,83
9766,0.217,-7.732,0.507,172866,4,0.856,0.56,126.489,0.12,0.039,7,0,1,26
9767,0.218,-10.332,0.646,167625,4,0.0722,0.371,81.096,0.462,0.0575,1,0,0,69
9768,0.0906,-7.275,0.575,219840,4,0.773,0.912,127.971,0.0916,0.0393,7,7.38e-05,0,72
9769,0.18,-4.663,0.78,246773,4,0.537,0.574,103.019,0.0303,0.0474,9,2.02e-06,1,7
9770,0.109,-6.574,0.59,177068,4,0.0805,0.584,114.841,0.315,0.351,4,1.19e-06,1,64
9771,0.213,-2.307,0.487,225560,4,0.546,0.869,95.012,0.0574,0.0621,0,1.03e-05,1,69
9772,0.0827,-8.865,0.676,174120,4,0.545,0.523,129.657,0.0365,0.196,9,0,1,68
9773,0.133,-6.894,0.593,263493,4,0.387,0.349,105.021,0.439,0.0284,8,1.89e-05,1,59
9774,0.0837,-6.974,0.408,196400,4,0.967,0.89,100.972,0.622,0.102,3,2.29e-06,0,36
9775,0.149,-8.006,0.73,180000,4,0.555,0.578,99.011,0.00409,0.057,0,0,1,61
9776,0.0771,-5.946,0.843,231480,4,0.615,0.805,94.946,0.00201,0.269,3,0,1,78
9777,0.749,-6.343,0.559,335293,4,0.488,0.896,130.062,0.0203,0.122,2,0.000112,1,29
9778,0.0452,-4.295,0.529,198106,4,0.325,0.647,120.994,0.00108,0.109,11,0,0,54
9779,0.0807,-7.346,0.934,243586,4,0.85,0.649,97.026,0.114,0.0403,8,1.71e-06,1,59
9780,0.172,-14.884,0.476,283133,4,0.24,0.331,118.017,0.31,0.0502,5,2.82e-06,1,60
9781,0.0985,-9.544,0.847,143110,4,0.782,0.436,75.995,0.719,0.0574,8,0.00136,0,12
9782,0.141,-3.471,0.81,290426,4,0.806,0.871,87.328,0.13,0.241,4,0.741,1,69
9783,0.403,-3.471,0.499,194983,4,0.808,0.785,87.167,0.24,0.0478,5,0,0,36
9784,0.2,-5.726,0.706,167840,4,0.493,0.696,121.969,0.008,0.0323,0,0,1,48
9785,0.1,-0.757,0.637,125185,3,0.438,0.839,242.318,0.0104,0.0702,5,0,1,43
9786,0.0379,-3.265,0.611,190514,4,0.587,0.925,78.072,0.0712,0.484,11,0.000202,1,75
9787,0.203,-7.181,0.828,136333,4,0.812,0.609,99.959,0.00063,0.265,10,0,0,45
9788,0.712,-5.235,0.4,247866,4,0.398,0.82,79.778,0.165,0.0396,0,3.87e-05,0,69
9789,0.19,-1.902,0.717,297261,4,0.577,0.832,125.993,0.0607,0.147,6,0.000438,1,63
9790,0.0954,-4.826,0.841,269657,4,0.461,0.719,171.687,0.138,0.0431,7,0,1,72
9791,0.108,-24.111,0.414,166266,4,0.329,0.0231,69.031,0.993,0.0411,10,0.904,0,64
9792,0.132,-4.825,0.567,190480,4,0.759,0.542,139.946,0.0934,0.469,0,0,1,55
9793,0.122,-2.39,0.665,274160,4,0.32,0.933,139.943,0.0064,0.197,0,0,1,74
9794,0.161,-6.715,0.817,205468,4,0.612,0.482,95.992,0.618,0.064,6,0.000334,1,51
9795,0.295,-3.401,0.706,294986,4,0.961,0.923,115.996,0.16,0.0338,9,4.73e-06,1,72
9796,0.123,-6.277,0.538,200360,4,0.665,0.908,137.416,0.000455,0.0435,5,0.124,0,56
9797,0.382,-3.559,0.633,197124,4,0.493,0.976,142.027,0.00281,0.0519,0,1.29e-05,1,26
9798,0.0934,-5.378,0.442,202866,4,0.547,0.737,123.67,0.0122,0.0354,11,0,0,59
9799,0.0693,-5.665,0.416,296619,4,0.345,0.819,117.986,0.0883,0.0716,10,0,0,57
9800,0.304,-10.684,0.616,308973,4,0.458,0.263,168.683,0.422,0.0336,1,0.00129,1,19
9801,0.225,-3.126,0.525,191331,4,0.773,0.991,146.08,0.0323,0.0604,11,0.00412,1,10
9802,0.0526,-16.63,0.746,187813,4,0.502,0.273,101.952,0.606,0.0462,2,0.0168,1,26
9803,0.231,-9.085,0.792,207979,4,0.517,0.589,139.987,0.0494,0.202,9,0.183,0,22
9804,0.119,-6.518,0.822,174320,4,0.0721,0.485,120.059,0.0479,0.086,1,0,0,69
9805,0.082,-2.307,0.889,158746,4,0.778,0.748,104.542,0.298,0.0769,6,1.12e-06,0,42
9806,0.127,-8.438,0.797,195517,4,0.364,0.674,115.01,0.00285,0.273,2,0,1,69
9807,0.325,-7.24,0.52,302013,4,0.799,0.797,177.371,0.0517,0.427,7,0,1,63
9808,0.282,-4.393,0.38,324189,4,0.657,0.9,122.078,0.000312,0.0555,2,0,1,92
9809,0.0643,-5.147,0.401,240666,4,0.251,0.904,149.186,0.0244,0.098,11,0.0431,0,46
9810,0.0745,-3.229,0.606,234030,4,0.551,0.739,119.935,0.0143,0.0291,2,7.68e-05,1,2
9811,0.0704,-18.689,0.39,264480,4,0.162,0.107,67.989,0.898,0.0371,9,0.000435,1,58
9812,0.461,-10.243,0.872,168826,4,0.711,0.699,98.261,0.00112,0.0769,5,0.000653,1,30
9813,0.379,-1.578,0.505,252866,4,0.399,0.975,145.042,0.0763,0.392,7,0,0,66
9814,0.244,-8.562,0.629,253848,5,0.526,0.465,102.995,0.617,0.0269,1,0.0803,1,68
9815,0.0882,-6.381,0.494,327400,4,0.1,0.637,112.025,0.669,0.0333,1,0,1,74
9816,0.139,-7.59,0.807,134453,4,0.77,0.464,132.457,0.455,0.048,11,2.05e-06,1,63
9817,0.111,-8.164,0.484,236545,4,0.316,0.293,134.002,0.557,0.0454,9,2.3e-06,1,50
9818,0.35,-6.186,0.397,278826,4,0.512,0.861,121.856,0.00201,0.0569,4,2.49e-05,1,54
9819,0.257,-6.293,0.724,231254,4,0.83,0.657,124.018,0.0845,0.0294,10,1.02e-06,1,37
9820,0.186,-6.66,0.544,326138,5,0.436,0.654,132.975,0.0121,0.282,1,0.044,1,35
9821,0.276,-6.014,0.832,217167,4,0.729,0.593,113.831,0.675,0.0916,5,0,0,56
9822,0.108,-5.731,0.59,164160,4,0.877,0.741,132.966,0.404,0.0384,7,0,1,66
9823,0.104,-10.917,0.87,201946,4,0.409,0.363,90.966,0.0504,0.409,4,8.51e-06,0,7
9824,0.101,-7.442,0.884,232959,4,0.342,0.545,116.003,0.255,0.0691,1,0,1,95
9825,0.0912,-4.526,0.738,200254,4,0.739,0.853,119.949,0.0739,0.0863,9,1.04e-06,0,57
9826,0.112,-6.496,0.688,233478,4,0.867,0.698,147.924,0.049,0.0431,2,0,1,79
9827,0.0445,-5.71,0.624,193373,4,0.797,0.899,104.055,0.27,0.149,0,2.7e-05,1,70
9828,0.0608,-6.918,0.531,575200,4,0.156,0.844,117.652,0.0628,0.058,10,0,1,74
9829,0.0803,-7.029,0.732,226301,4,0.514,0.688,122.957,0.0335,0.049,1,0.0633,1,49
9830,0.118,-5.299,0.565,194906,4,0.363,0.87,96.006,0.0411,0.189,0,1.36e-06,1,56
9831,0.37,-8.617,0.751,210197,4,0.561,0.565,150.014,0.274,0.16,11,6.51e-05,0,63
9832,0.235,-4.422,0.577,238524,4,0.167,0.97,145.001,0.0103,0.487,10,0.0257,1,56
9833,0.0958,-4.423,0.657,193960,4,0.444,0.82,162.958,0.299,0.0738,9,2.16e-05,1,87
9834,0.0645,-7.535,0.594,280000,4,0.543,0.534,89.959,0.232,0.0333,0,7.06e-05,1,50
9835,0.333,-7.548,0.458,155586,4,0.529,0.658,102.028,0.365,0.0354,6,0.133,1,66
9836,0.321,-12.79,0.603,142906,4,0.969,0.485,152.378,0.694,0.101,0,0,1,43
9837,0.32,-3.779,0.555,196066,4,0.75,0.8,175.61,0.0907,0.142,0,0,1,4
9838,0.127,-4.537,0.899,198666,4,0.636,0.751,140.029,0.0732,0.129,11,0,0,76
9839,0.168,-5.863,0.582,232010,4,0.397,0.666,160.042,0.122,0.178,11,0,1,48
9840,0.0991,-23.533,0.617,192145,4,0.0967,0.0457,98.431,0.937,0.0344,0,0.641,1,63
9841,0.702,-12.244,0.615,165624,3,0.668,0.48,79.237,0.342,0.0807,5,0.00812,1,56
9842,0.132,-11.889,0.62,272418,4,0.495,0.426,96.507,0.608,0.0303,8,0.0383,0,51
9843,0.0897,-8.887,0.418,273466,3,0.0585,0.273,110.623,0.938,0.0305,0,4.06e-05,1,57
9844,0.0849,-5.576,0.378,250626,4,0.735,0.993,184.086,0.02,0.075,10,0,1,73
9845,0.216,-5.395,0.514,243733,4,0.504,0.847,173.031,0.000209,0.0278,3,0.765,1,0
9846,0.187,-5.308,0.648,196373,4,0.556,0.75,105.03,0.0609,0.0636,0,2.56e-05,1,71
9847,0.29,-5.595,0.855,245253,4,0.667,0.695,80.401,0.203,0.0367,1,0.00208,1,57
9848,0.0861,-2.993,0.403,195520,4,0.206,0.941,122.012,0.000194,0.188,0,0.00922,1,26
9849,0.335,-5.873,0.706,230280,4,0.792,0.759,188.184,0.385,0.0329,1,2.28e-05,0,45
9850,0.0736,-7.252,0.737,128199,4,0.865,0.717,125.952,0.268,0.134,5,0.0114,1,21
9851,0.0804,-13.222,0.637,224693,4,0.123,0.349,121.898,0.834,0.0351,11,0.0111,1,62
9852,0.133,-8.429,0.494,276720,4,0.788,0.574,127.04,0.0671,0.0644,7,0.000277,0,43
9853,0.0765,-5.772,0.773,266533,4,0.279,0.461,84.729,0.023,0.446,2,0,1,59
9854,0.263,-9.635,0.408,299600,4,0.169,0.623,134.524,0.000456,0.149,7,0.000284,1,31
9855,0.102,-5.416,0.578,228000,4,0.268,0.694,189.931,0.0112,0.0706,5,0,1,86
9856,0.0903,-7.305,0.678,270013,4,0.325,0.602,134.979,0.225,0.065,1,0,1,48
9857,0.139,-9.353,0.445,200994,4,0.255,0.536,174.639,0.0164,0.0385,0,2.79e-06,1,51
9858,0.72,-7.468,0.621,232146,4,0.614,0.848,148.527,0.00272,0.0336,4,0.000125,1,33
9859,0.203,-4.381,0.575,235879,4,0.391,0.81,140.027,0.018,0.0383,11,0.000107,0,56
9860,0.0788,-16.319,0.484,221400,4,0.302,0.295,135.027,0.577,0.048,4,0,1,32
9861,0.259,-15.636,0.814,212320,3,0.722,0.217,94.014,0.785,0.086,2,0.0111,0,45
9862,0.0438,-8.156,0.496,172133,4,0.676,0.448,144.989,0.768,0.0313,7,0.000291,0,46
9863,0.128,-5.245,0.68,207427,4,0.744,0.938,94.38,0.00381,0.35,5,0,1,66
9864,0.114,-9.91,0.799,185200,4,0.233,0.325,157.966,0.0326,0.506,5,1.56e-05,0,46
9865,0.621,-4.419,0.838,139506,4,0.929,0.897,119.6,0.202,0.0445,6,0.000146,1,48
9866,0.0869,-10.24,0.82,226240,4,0.96,0.57,99.929,0.472,0.181,7,0.00334,1,53
9867,0.165,-7.15,0.604,161773,4,0.471,0.832,119.496,0.177,0.145,7,0.000555,0,57
9868,0.163,-10.059,0.672,173529,4,0.213,0.501,143.196,0.327,0.0355,11,0.000994,0,59
9869,0.0724,-9.78,0.674,253886,4,0.248,0.335,97.8,0.56,0.0436,0,0.0105,1,75
9870,0.374,-4.249,0.799,246133,4,0.749,0.901,119.996,0.000141,0.0497,9,0.00159,0,19
9871,0.105,-5.211,0.73,201346,4,0.964,0.928,139.754,0.00984,0.0463,5,0.000136,1,37
9872,0.107,-9.916,0.751,135535,4,0.823,0.708,108.97,0.686,0.0545,4,1.83e-05,0,72
9873,0.33,-5.336,0.85,230713,4,0.505,0.462,127.991,0.0251,0.189,11,0,0,64
9874,0.059,-4.421,0.962,117306,4,0.899,0.825,131.023,1.17e-05,0.246,2,0,1,69
9875,0.11,-7.667,0.794,231920,4,0.965,0.551,101.116,0.413,0.0282,10,0,1,47
9876,0.44,-4.506,0.477,271306,4,0.343,0.882,123.108,0.00073,0.0594,0,0.21,1,41
9877,0.114,-7.439,0.956,192893,4,0.43,0.394,116.05,0.579,0.0824,10,4.47e-06,1,59
9878,0.108,-22.736,0.354,202445,3,0.0689,0.0302,109.979,0.846,0.0386,7,0.913,0,49
9879,0.121,-3.798,0.608,182090,4,0.274,0.841,167.969,0.0746,0.0464,6,0.0573,1,17
9880,0.117,-4.641,0.559,354493,4,0.185,0.569,145.848,0.791,0.211,1,0,1,24
9881,0.293,-10.252,0.65,234461,4,0.191,0.518,129.999,0.535,0.0406,10,0.8,0,72
9882,0.104,-7.957,0.613,265866,4,0.561,0.656,160.728,0.0132,0.0425,0,0,1,70
9883,0.258,-8.174,0.761,189906,4,0.87,0.542,81.975,0.431,0.0269,4,1.53e-06,1,11
9884,0.0558,-5.593,0.55,204906,4,0.78,0.932,137.821,0.00127,0.0397,9,0,1,37
9885,0.12,-8.122,0.595,185060,4,0.33,0.299,120.14,0.694,0.0433,2,0,1,73
9886,0.0941,-5.988,0.354,281613,3,0.245,0.66,168.197,0.386,0.0285,10,1.44e-05,1,80
9887,0.4,-6.075,0.542,270172,4,0.531,0.666,112.435,0.443,0.314,0,0,1,55
9888,0.42,-10.967,0.768,152380,4,0.779,0.648,113.599,0.301,0.0883,2,0.000143,1,44
9889,0.267,-3.442,0.618,269000,4,0.875,0.938,91.455,0.0179,0.0456,9,0,1,81
9890,0.0867,-6.844,0.64,211533,4,0.311,0.939,126.036,0.000985,0.0463,4,0.483,1,49
9891,0.0802,-5.104,0.322,281266,4,0.14,0.752,123.97,0.082,0.065,0,0.000468,1,39
9892,0.068,-3.797,0.743,217720,4,0.358,0.679,95.988,0.316,0.0651,1,0,1,56
9893,0.0814,-5.676,0.796,176075,4,0.634,0.662,123.02,0.0283,0.0508,7,0,1,56
9894,0.134,-14.861,0.621,157960,4,0.398,0.182,101.797,0.879,0.0552,0,0.0892,0,35
9895,0.0533,-11.258,0.558,252493,3,0.17,0.456,142.171,0.0505,0.0265,4,5.02e-06,1,29
9896,0.554,-7.221,0.609,238493,4,0.492,0.807,119.073,0.00403,0.085,5,5.42e-06,0,74
9897,0.0974,-4.542,0.308,187741,4,0.489,0.883,143.519,0.00022,0.216,8,0.000729,1,28
9898,0.159,-7.676,0.82,281235,4,0.417,0.563,110.011,0.324,0.0922,5,0.000989,1,58
9899,0.0861,-5.213,0.879,244440,4,0.776,0.491,104.019,0.882,0.032,7,0,1,41
9900,0.094,-7.623,0.6,177272,4,0.704,0.534,136.822,0.629,0.159,10,0.00462,0,75
9901,0.0658,-4.453,0.655,206701,4,0.438,0.939,119.943,0.0348,0.288,0,0.00205,0,34
9902,0.181,-5.324,0.702,174632,4,0.718,0.649,94.119,0.284,0.0253,0,0,1,49
9903,0.232,-7.499,0.585,192533,4,0.683,0.597,81.4,0.339,0.037,0,0.0404,1,79
9904,0.469,-5.058,0.602,138794,4,0.239,0.666,91.501,0.0632,0.309,2,0,1,51
9905,0.344,-6.391,0.434,248274,4,0.596,0.658,104.185,0.758,0.0523,4,0.00371,1,58
9906,0.0761,-2.165,0.624,126880,3,0.953,0.874,120.016,0.365,0.0644,10,0,1,58
9907,0.206,-12.203,0.582,297853,4,0.78,0.689,111.166,0.607,0.0277,7,0.0571,1,70
9908,0.213,-5.413,0.568,198160,4,0.777,0.656,100.049,0.0211,0.0433,8,1.37e-05,1,94
9909,0.46,-3.149,0.56,152792,4,0.377,0.965,79.949,0.0651,0.0864,11,0,0,42
9910,0.173,-4.275,0.485,228266,4,0.6,0.909,135.064,0.157,0.0358,5,0,1,61
9911,0.359,-7.172,0.509,393960,4,0.354,0.834,92.044,0.0131,0.0333,10,0.000811,1,58
9912,0.153,-4.458,0.839,137760,4,0.805,0.821,174.923,0.000348,0.0539,2,0.0438,1,71
9913,0.227,-23.185,0.511,185086,4,0.586,0.237,122.041,0.964,0.0593,9,0.997,0,53
9914,0.0895,-14.637,0.562,236853,4,0.595,0.378,100.804,0.959,0.0325,5,0,1,62
9915,0.139,-7.422,0.15,237853,4,0.24,0.519,139.701,0.758,0.0309,5,0,1,72
9916,0.133,-7.844,0.739,215360,4,0.403,0.511,114.033,0.167,0.0362,9,0,0,78
9917,0.0905,-6.327,0.518,192731,4,0.334,0.724,180.883,0.0308,0.0795,9,0,1,70
9918,0.0973,-5.477,0.729,157428,4,0.335,0.761,124.037,0.0162,0.119,2,0.00128,1,61
9919,0.153,-5.659,0.638,286066,4,0.334,0.492,99.973,0.183,0.031,6,0.0883,1,0
9920,0.227,-8.437,0.736,330930,4,0.569,0.702,126.057,0.055,0.181,7,0.0394,0,64
9921,0.151,-2.243,0.642,238666,4,0.539,0.804,135.015,0.0825,0.0288,1,0.002,1,56
9922,0.325,-3.995,0.635,153309,4,0.562,0.934,122.018,0.168,0.078,7,2.56e-05,0,74
